Day,DepAirport,ArrAirport,Carrier,DepTime,ArrTime,Price,Duration,DayAfter
2025-01-19,London,Istanbul,Turkish Airlines,11:30,18:15,$203,3h 45m,False
2025-01-19,London,Istanbul,Turkish Airlines,16:15,23:05,$203,3h 50m,False
2025-01-19,London,Istanbul,Sichuan Airlines,6:35,13:30,$229,3h 55m,False
2025-01-19,London,Istanbul,Sichuan Airlines,19:55,2:45,$229,3h 50m,True
2025-01-19,London,Istanbul,Sichuan Airlines,16:15,23:05,$229,3h 50m,False
2025-01-19,London,Istanbul,Sichuan Airlines,17:45,00:30,$229,3h 45m,True
2025-01-19,London,Istanbul,Sichuan Airlines,11:30,18:15,$229,3h 45m,False
2025-01-19,London,Istanbul,Sichuan Airlines,22:20,5:05,$229,3h 45m,True
2025-01-19,London,Istanbul,Lufthansa,9:30,18:05,$157,5h 35m,False
2025-01-19,London,Istanbul,Lufthansa,13:30,22:35,$159,6h 05m,False
2025-01-19,London,Istanbul,Lufthansa,8:30,18:05,$157,6h 35m,False
2025-01-19,London,Istanbul,Aegean Airlines,19:00,10:40,$97,12h 40m,True
2025-01-19,London,Istanbul,Lufthansa,7:30,18:05,$157,7h 35m,False
2025-01-19,London,Istanbul,TAROM,14:50,22:25,$217,4h 35m,False
2025-01-19,London,Istanbul,Lufthansa,11:30,22:35,$152,8h 05m,False
2025-01-19,London,Istanbul,Aegean Airlines,16:35,10:40,$97,15h 05m,True
2025-01-19,London,Istanbul,Lufthansa,6:30,18:05,$157,8h 35m,False
2025-01-19,London,Istanbul,TAROM,14:50,23:45,$217,5h 55m,False
2025-01-19,London,Istanbul,Air France,6:20,17:05,$182,7h 45m,False
2025-01-19,London,Istanbul,Lufthansa,9:30,22:35,$159,10h 05m,False
2025-01-19,London,Istanbul,KLM,6:30,16:55,$222,7h 25m,False
2025-02-19,London,Istanbul,British Airways,7:00,14:00,$107,4h 00m,False
2025-02-19,London,Istanbul,British Airways,7:55,15:05,$108,4h 10m,False
2025-02-19,London,Istanbul,British Airways,7:00,14:00,$103,4h 00m,False
2025-02-19,London,Istanbul,British Airways,17:15,00:20,$108,4h 05m,True
2025-02-19,London,Istanbul,British Airways,10:55,17:55,$116,4h 00m,False
2025-02-19,London,Istanbul,Turkish Airlines,17:45,00:30,$162,3h 45m,True
2025-02-19,London,Istanbul,Turkish Airlines,19:55,2:45,$162,3h 50m,True
2025-02-19,London,Istanbul,Turkish Airlines,22:20,5:05,$190,3h 45m,True
2025-02-19,London,Istanbul,Turkish Airlines,11:30,18:15,$190,3h 45m,False
2025-02-19,London,Istanbul,Turkish Airlines,6:35,13:30,$190,3h 55m,False
2025-02-19,London,Istanbul,Turkish Airlines,16:15,23:05,$190,3h 50m,False
2025-02-19,London,Istanbul,Sichuan Airlines,6:35,13:30,$230,3h 55m,False
2025-02-19,London,Istanbul,Sichuan Airlines,17:45,00:30,$230,3h 45m,True
2025-02-19,London,Istanbul,Sichuan Airlines,11:30,18:15,$230,3h 45m,False
2025-02-19,London,Istanbul,Sichuan Airlines,22:20,5:05,$230,3h 45m,True
2025-02-19,London,Istanbul,Sichuan Airlines,16:15,23:05,$230,3h 50m,False
2025-02-19,London,Istanbul,Sichuan Airlines,19:55,2:45,$230,3h 50m,True
2025-02-19,London,Istanbul,Lufthansa,13:30,22:35,$154,6h 05m,False
2025-02-19,London,Istanbul,Lufthansa,11:30,22:35,$154,8h 05m,False
2025-02-19,London,Istanbul,Aegean Airlines,22:15,10:40,$146,9h 25m,True
2025-02-19,London,Istanbul,TAROM,14:50,22:25,$215,4h 35m,False
2025-02-19,London,Istanbul,Lufthansa,10:30,22:35,$154,9h 05m,False
2025-02-19,London,Istanbul,Lufthansa,9:30,18:05,$216,5h 35m,False
2025-02-19,London,Istanbul,Lufthansa,9:30,22:35,$154,10h 05m,False
2025-02-19,London,Istanbul,TAROM,14:50,23:45,$215,5h 55m,False
2025-02-19,London,Istanbul,Air France,6:20,17:05,$182,7h 45m,False
2025-02-19,London,Istanbul,Lufthansa,8:30,18:05,$216,6h 35m,False
2025-02-19,London,Istanbul,Lufthansa,8:30,22:35,$154,11h 05m,False
2025-02-19,London,Istanbul,KLM,6:30,16:55,$222,7h 25m,False
2025-02-19,London,Istanbul,Lufthansa,7:30,18:05,$216,7h 35m,False
2025-02-19,London,Istanbul,Aegean Airlines,19:00,5:05,$231,7h 05m,True
2025-03-19,London,Istanbul,KLM,6:30,16:55,$261,7h 25m,False
2025-03-19,London,Istanbul,Sichuan Airlines,6:35,13:30,$230,3h 55m,False
2025-03-19,London,Istanbul,Aegean Airlines,22:15,10:40,$143,9h 25m,True
2025-03-19,London,Istanbul,Sichuan Airlines,19:55,2:45,$230,3h 50m,True
2025-03-19,London,Istanbul,Sichuan Airlines,16:15,23:05,$230,3h 50m,False
2025-03-19,London,Istanbul,Sichuan Airlines,22:20,5:05,$230,3h 45m,True
2025-03-19,London,Istanbul,Sichuan Airlines,17:45,00:30,$230,3h 45m,True
2025-03-19,London,Istanbul,Sichuan Airlines,11:30,18:15,$230,3h 45m,False
2025-03-19,London,Istanbul,Lufthansa,13:30,22:35,$151,6h 05m,False
2025-03-19,London,Istanbul,Lufthansa,11:30,22:35,$151,8h 05m,False
2025-03-19,London,Istanbul,TAROM,14:50,22:25,$218,4h 35m,False
2025-03-19,London,Istanbul,Lufthansa,10:30,22:35,$151,9h 05m,False
2025-03-19,London,Istanbul,Lufthansa,9:30,22:35,$151,10h 05m,False
2025-03-19,London,Istanbul,Lufthansa,8:30,22:35,$151,11h 05m,False
2025-03-19,London,Istanbul,LOT,6:30,17:30,$198,8h 00m,False
2025-03-19,London,Istanbul,Lufthansa,9:30,18:05,$282,5h 35m,False
2025-03-19,London,Istanbul,Lufthansa,7:30,22:35,$151,12h 05m,False
2025-03-19,London,Istanbul,Aegean Airlines,22:15,16:00,$145,14h 45m,True
2025-03-19,London,Istanbul,Air France,6:20,17:05,$220,7h 45m,False
2025-03-19,London,Istanbul,Lufthansa,8:30,18:05,$282,6h 35m,False
2025-03-19,London,Istanbul,Lufthansa,11:10,22:35,$197,8h 25m,False
2025-03-19,London,Istanbul,KLM,6:30,16:55,$261,7h 25m,False
2025-03-19,London,Istanbul,Aegean Airlines,19:00,5:05,$295,7h 05m,True
2025-03-19,London,Istanbul,Lufthansa,7:30,18:05,$282,7h 35m,False
2025-03-19,London,Istanbul,Aegean Airlines,16:35,10:40,$174,15h 05m,True
2025-03-19,London,Istanbul,Lufthansa,6:30,18:05,$282,8h 35m,False
2025-03-19,London,Istanbul,LOT,10:25,00:35,$214,11h 10m,True
2025-03-19,London,Istanbul,Lufthansa,6:30,22:35,$199,13h 05m,False
2025-03-19,London,Istanbul,Lufthansa,8:45,22:35,$197,10h 50m,False
2025-03-19,London,Istanbul,Lufthansa,8:45,22:35,$197,10h 50m,False
2025-03-19,London,Istanbul,Aegean Airlines,22:15,12:20,$227,11h 05m,True
2024-04-19,London,Munich,Lufthansa,19:10,22:00,$125,1h 50m,False
2024-04-19,London,Munich,Lufthansa,19:10,22:00,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,20:25,23:15,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,17:50,20:40,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,16:25,19:15,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,9:00,11:50,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,7:25,10:15,$118,1h 50m,False
2024-04-19,London,Munich,Lufthansa,6:55,9:45,$118,1h 50m,False
2024-04-19,London,Munich,British Airways,20:20,23:15,$165,1h 55m,False
2024-04-19,London,Munich,British Airways,8:55,11:50,$165,1h 55m,False
2024-04-19,London,Munich,British Airways,7:10,10:05,$174,1h 55m,False
2024-04-19,London,Munich,Lufthansa,13:45,16:35,$170,1h 50m,False
2024-04-19,London,Munich,Lufthansa,10:50,13:40,$179,1h 50m,False
2024-04-19,London,Munich,British Airways,16:35,19:30,$244,1h 55m,False
2024-04-19,London,Munich,British Airways,12:50,15:45,$596,1h 55m,False
2024-04-19,London,Munich,Brussels Airlines,11:05,15:15,$160,3h 10m,False
2024-04-19,London,Munich,Lufthansa,6:30,11:10,$161,3h 40m,False
2024-04-19,London,Munich,Lufthansa,8:30,13:10,$161,3h 40m,False
2024-04-19,London,Munich,Lufthansa,16:30,21:10,$164,3h 40m,False
2024-04-19,London,Munich,Lufthansa,15:30,20:10,$164,3h 40m,False
2024-04-19,London,Munich,Lufthansa,17:30,22:10,$167,3h 40m,False
2024-04-19,London,Munich,Air France,17:35,22:35,$203,4h 00m,False
2024-04-19,London,Munich,KLM,6:30,11:00,$258,3h 30m,False
2024-04-19,London,Munich,Lufthansa,8:30,14:10,$167,4h 40m,False
2024-04-19,London,Munich,Lufthansa,7:30,13:10,$167,4h 40m,False
2024-04-19,London,Munich,Lufthansa,16:30,22:10,$187,4h 40m,False
2024-04-19,London,Munich,Lufthansa,15:30,21:10,$187,4h 40m,False
2024-04-19,London,Munich,SWISS,6:00,10:15,$357,3h 15m,False
2024-04-19,London,Munich,Lufthansa,9:30,14:10,$308,3h 40m,False
2024-04-19,London,Munich,Lufthansa,13:30,18:10,$316,3h 40m,False
2024-04-19,London,Munich,KLM,17:10,22:25,$273,4h 15m,False
2024-05-19,London,Munich,Lufthansa,19:10,22:00,$97,1h 50m,False
2024-05-19,London,Munich,Lufthansa,19:10,22:00,$87,1h 50m,False
2024-05-19,London,Munich,Lufthansa,20:25,23:15,$87,1h 50m,False
2024-05-19,London,Munich,Lufthansa,17:50,20:40,$87,1h 50m,False
2024-05-19,London,Munich,Lufthansa,9:00,11:50,$114,1h 50m,False
2024-05-19,London,Munich,Lufthansa,7:25,10:15,$114,1h 50m,False
2024-05-19,London,Munich,Lufthansa,16:25,19:15,$114,1h 50m,False
2024-05-19,London,Munich,Lufthansa,13:45,16:35,$114,1h 50m,False
2024-05-19,London,Munich,Lufthansa,10:50,13:40,$114,1h 50m,False
2024-05-19,London,Munich,British Airways,20:20,23:15,$130,1h 55m,False
2024-05-19,London,Munich,British Airways,16:55,19:50,$210,1h 55m,False
2024-05-19,London,Munich,British Airways,12:50,15:45,$275,1h 55m,False
2024-05-19,London,Munich,KLM,6:30,11:00,$139,3h 30m,False
2024-05-19,London,Munich,Brussels Airlines,11:05,15:15,$154,3h 10m,False
2024-05-19,London,Munich,KLM,8:40,13:25,$157,3h 45m,False
2024-05-19,London,Munich,Eurowings,14:45,20:15,$160,4h 30m,False
2024-06-19,London,Munich,KLM,17:10,22:25,$139,4h 15m,False
2024-06-19,London,Munich,Lufthansa,20:25,23:15,$97,1h 50m,False
2024-06-19,London,Munich,British Airways,20:20,23:15,$107,1h 55m,False
2024-06-19,London,Munich,British Airways,16:45,19:40,$126,1h 55m,False
2024-06-19,London,Munich,Lufthansa,19:10,22:00,$123,1h 50m,False
2024-06-19,London,Munich,British Airways,15:10,18:05,$146,1h 55m,False
2024-06-19,London,Munich,Lufthansa,17:50,20:40,$155,1h 50m,False
2024-06-19,London,Munich,British Airways,12:50,15:45,$166,1h 55m,False
2024-06-19,London,Munich,Lufthansa,9:00,11:50,$170,1h 50m,False
2024-06-19,London,Munich,Lufthansa,6:55,9:45,$172,1h 50m,False
2024-06-19,London,Munich,Lufthansa,10:50,13:40,$172,1h 50m,False
2024-06-19,London,Munich,Lufthansa,13:45,16:35,$172,1h 50m,False
2024-06-19,London,Munich,Lufthansa,16:25,19:15,$177,1h 50m,False
2024-06-19,London,Munich,British Airways,8:55,11:50,$205,1h 55m,False
2024-06-19,London,Munich,Eurowings,14:50,19:55,$124,4h 05m,False
2024-06-19,London,Munich,SWISS,8:05,15:04,$107,5h 59m,False
2024-10-19,London,Munich,Lufthansa,19:10,22:00,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,20:25,23:15,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,17:50,20:40,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,16:25,19:15,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,13:45,16:35,$97,1h 50m,False
2024-10-19,London,Munich,British Airways,20:20,23:15,$102,1h 55m,False
2024-10-19,London,Munich,Lufthansa,10:50,13:40,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,9:00,11:50,$97,1h 50m,False
2024-10-19,London,Munich,Lufthansa,6:55,9:45,$112,1h 50m,False
2024-10-19,London,Munich,British Airways,12:45,15:40,$146,1h 55m,False
2024-10-19,London,Munich,British Airways,8:40,11:35,$185,1h 55m,False
2024-10-19,London,Munich,KLM,6:30,11:00,$157,3h 30m,False
2024-10-19,London,Munich,KLM,8:40,13:25,$139,3h 45m,False
2024-10-19,London,Munich,Lufthansa,11:30,16:10,$159,3h 40m,False
2024-10-19,London,Munich,Lufthansa,9:30,14:10,$170,3h 40m,False
2024-10-19,London,Munich,Lufthansa,11:30,16:10,$159,3h 40m,False
2024-10-19,London,Munich,Lufthansa,8:30,13:10,$159,3h 40m,False
2024-10-19,London,Munich,Lufthansa,6:30,11:10,$159,3h 40m,False
2024-10-19,London,Munich,Brussels Airlines,11:05,17:45,$137,5h 40m,False
2024-10-19,London,Munich,Lufthansa,8:30,16:06,$111,6h 36m,False
2024-10-19,London,Munich,Air France,17:35,22:35,$180,4h 00m,False
2024-10-19,London,Munich,Austrian Airlines,9:05,14:45,$161,4h 40m,False
2024-10-19,London,Munich,Lufthansa,13:30,18:10,$195,3h 40m,False
2024-10-19,London,Munich,KLM,17:10,22:25,$176,4h 15m,False
2024-10-19,London,Munich,Lufthansa,16:30,21:10,$214,3h 40m,False
2024-10-19,London,Munich,Austrian Airlines,15:05,20:55,$184,4h 50m,False
2024-10-19,London,Munich,Austrian Airlines,9:05,14:15,$220,4h 10m,False
2024-10-19,London,Munich,Lufthansa,17:30,22:10,$254,3h 40m,False
2024-10-19,London,Munich,Lufthansa,11:30,17:10,$191,4h 40m,False
2024-10-19,London,Munich,Lufthansa,10:30,16:10,$191,4h 40m,False
2024-10-19,London,Munich,Lufthansa,8:30,14:10,$191,4h 40m,False
2024-10-19,London,Munich,Lufthansa,7:30,13:10,$191,4h 40m,False
2024-10-19,London,Munich,"Eurowings, Lufthansa",12:10,16:40,$272,3h 30m,False
2024-10-19,London,Munich,SWISS,6:00,10:15,$402,3h 15m,False
2024-10-19,London,Munich,"Eurowings, Lufthansa",9:10,14:10,$254,4h 00m,False
2024-10-19,London,Munich,Lufthansa,13:30,20:10,$214,5h 40m,False
2024-10-19,London,Munich,"British Airways, Lufthansa",16:55,22:00,$254,4h 05m,False
2024-10-19,London,Munich,Air France,9:00,14:40,$258,4h 40m,False
2024-10-19,London,Munich,Lufthansa,16:30,22:10,$260,4h 40m,False
2024-10-19,London,Munich,"Eurowings, Lufthansa",8:50,14:00,$251,4h 10m,False
2024-10-19,London,Munich,KLM,6:30,13:25,$157,5h 55m,False
2024-10-19,London,Munich,Lufthansa,11:30,18:10,$191,5h 40m,False
2024-10-19,London,Munich,Lufthansa,10:30,17:10,$191,5h 40m,False
2024-10-19,London,Munich,Lufthansa,9:30,16:10,$191,5h 40m,False
2024-10-19,London,Munich,Lufthansa,7:30,14:10,$191,5h 40m,False
2024-11-19,London,Munich,British Airways,6:55,9:50,$63,1h 55m,False
2024-11-19,London,Munich,British Airways,13:45,16:45,$68,2h 00m,False
2024-11-19,London,Munich,British Airways,16:45,19:45,$73,2h 00m,False
2024-11-19,London,Munich,British Airways,8:55,11:55,$73,2h 00m,False
2024-11-19,London,Munich,British Airways,19:50,22:45,$77,1h 55m,False
2024-11-19,London,Munich,British Airways,12:10,15:05,$97,1h 55m,False
2024-11-19,London,Munich,Lufthansa,6:35,9:25,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,7:40,10:30,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,8:45,11:35,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,11:10,14:00,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,13:50,16:40,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,16:40,19:30,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,17:50,20:40,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,20:15,23:05,$97,1h 50m,False
2024-11-19,London,Munich,Lufthansa,19:15,22:05,$97,1h 50m,False
2024-11-19,London,Munich,Eurowings,15:50,20:00,$106,3h 10m,False
2024-11-19,London,Munich,Brussels Airlines,11:05,15:15,$126,3h 10m,False
2024-11-19,London,Munich,SWISS,6:00,10:20,$139,3h 20m,False
2024-11-19,London,Munich,Lufthansa,8:30,13:10,$129,3h 40m,False
2024-11-19,London,Munich,Lufthansa,11:30,16:10,$129,3h 40m,False
2024-11-19,London,Munich,Lufthansa,10:30,15:10,$129,3h 40m,False
2024-11-19,London,Munich,Lufthansa,9:30,14:10,$129,3h 40m,False
2024-11-19,London,Munich,Lufthansa,6:30,11:10,$129,3h 40m,False
2024-11-19,London,Munich,Lufthansa,13:30,18:10,$130,3h 40m,False
2024-11-19,London,Munich,Lufthansa,15:30,20:10,$130,3h 40m,False
2024-11-19,London,Munich,Lufthansa,17:30,22:10,$139,3h 40m,False
2024-11-19,London,Munich,KLM,11:45,16:45,$139,4h 00m,False
2024-11-19,London,Munich,Austrian Airlines,9:05,13:55,$154,3h 50m,False
2024-11-19,London,Munich,Eurowings,8:50,15:05,$119,5h 15m,False
2024-11-19,London,Munich,Eurowings,13:55,20:15,$119,5h 20m,False
2025-01-19,London,Munich,British Airways,19:50,22:45,$64,1h 55m,False
2025-01-19,London,Munich,British Airways,10:50,13:45,$64,1h 55m,False
2025-01-19,London,Munich,British Airways,8:55,11:55,$64,2h 00m,False
2025-01-19,London,Munich,British Airways,12:10,15:05,$70,1h 55m,False
2025-01-19,London,Munich,Lufthansa,16:40,19:30,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,8:45,11:35,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,11:30,14:20,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,13:50,16:40,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,7:40,10:30,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,17:50,20:40,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,20:15,23:05,$81,1h 50m,False
2025-01-19,London,Munich,Lufthansa,19:15,22:05,$81,1h 50m,False
2025-01-19,London,Munich,British Airways,17:05,20:05,$100,2h 00m,False
2025-01-19,London,Munich,Eurowings,15:50,20:00,$69,3h 10m,False
2025-01-19,London,Munich,SWISS,6:00,10:20,$115,3h 20m,False
2025-01-19,London,Munich,Brussels Airlines,11:05,15:15,$125,3h 10m,False
2025-01-19,London,Munich,Lufthansa,15:30,20:10,$124,3h 40m,False
2025-01-19,London,Munich,Lufthansa,13:30,18:10,$124,3h 40m,False
2025-01-19,London,Munich,Lufthansa,11:30,16:10,$124,3h 40m,False
2025-01-19,London,Munich,Lufthansa,9:30,14:10,$124,3h 40m,False
2025-01-19,London,Munich,Lufthansa,8:30,13:10,$124,3h 40m,False
2025-01-19,London,Munich,Lufthansa,6:30,11:10,$149,3h 40m,False
2025-01-19,London,Munich,Lufthansa,7:30,13:10,$124,4h 40m,False
2025-01-19,London,Munich,Lufthansa,8:30,14:10,$124,4h 40m,False
2025-01-19,London,Munich,"British Airways, easyJet",7:50,13:40,$119,4h 50m,False
2025-01-19,London,Munich,KLM,8:40,13:35,$157,3h 55m,False
2025-01-19,London,Munich,Austrian Airlines,9:05,13:55,$176,3h 50m,False
2025-01-19,London,Munich,KLM,17:05,22:00,$176,3h 55m,False
2025-01-19,London,Munich,Eurowings,14:45,20:30,$149,4h 45m,False
2025-01-19,London,Munich,Brussels Airlines,6:50,13:45,$132,5h 55m,False
2025-01-19,London,Munich,Lufthansa,16:30,22:10,$153,4h 40m,False
2025-01-19,London,Munich,Lufthansa,13:30,19:10,$153,4h 40m,False
2025-01-19,London,Munich,Lufthansa,11:30,17:10,$153,4h 40m,False
2025-01-19,London,Munich,Air France,9:00,14:40,$168,4h 40m,False
2025-01-19,London,Munich,KLM,11:45,16:45,$203,4h 00m,False
2025-01-19,London,Munich,Lufthansa,7:30,14:10,$153,5h 40m,False
2025-01-19,London,Munich,Lufthansa,6:30,13:10,$153,5h 40m,False
2025-01-19,London,Munich,Lufthansa,15:30,22:10,$153,5h 40m,False
2025-01-19,London,Munich,Lufthansa,13:30,20:10,$153,5h 40m,False
2025-01-19,London,Munich,Lufthansa,11:30,18:10,$153,5h 40m,False
2025-01-19,London,Munich,Lufthansa,9:30,16:10,$153,5h 40m,False
2025-01-19,London,Munich,Austrian Airlines,9:05,14:55,$180,4h 50m,False
2025-01-19,London,Munich,SWISS,8:50,14:30,$180,4h 40m,False
2025-01-19,London,Munich,"Eurowings, Lufthansa",15:50,21:10,$167,4h 20m,False
2025-01-19,London,Munich,KLM,14:05,19:15,$220,4h 10m,False
2025-03-19,London,Munich,Lufthansa,19:15,22:05,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,20:15,23:05,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,16:40,19:30,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,13:50,16:40,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,11:10,14:00,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,8:45,11:35,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,7:40,10:30,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,6:35,9:25,$97,1h 50m,False
2025-03-19,London,Munich,Lufthansa,17:50,20:40,$116,1h 50m,False
2025-03-19,London,Munich,Eurowings,15:50,20:00,$107,3h 10m,False
2025-03-19,London,Munich,Brussels Airlines,11:05,15:15,$132,3h 10m,False
2025-03-19,London,Munich,Lufthansa,17:30,22:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,15:30,20:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,13:30,18:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,11:30,16:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,8:30,13:10,$128,3h 40m,False
2025-03-19,London,Munich,Lufthansa,6:30,11:10,$128,3h 40m,False
2025-03-19,London,Munich,Lufthansa,17:30,22:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,15:30,20:10,$139,3h 40m,False
2025-03-19,London,Munich,Lufthansa,13:30,18:10,$139,3h 40m,False
2025-03-19,London,Munich,KLM,8:40,13:35,$139,3h 55m,False
2025-03-19,London,Munich,KLM,17:05,22:00,$139,3h 55m,False
2025-03-19,London,Munich,Austrian Airlines,9:05,13:55,$156,3h 50m,False
2025-03-19,London,Munich,Air France,14:45,19:40,$169,3h 55m,False
2025-03-19,London,Munich,KLM,11:45,16:45,$176,4h 00m,False
2025-03-19,London,Munich,Austrian Airlines,14:50,20:50,$146,5h 00m,False
2025-03-19,London,Munich,SWISS,6:00,13:04,$132,6h 04m,False
2025-03-19,London,Munich,KLM,15:45,22:00,$139,5h 15m,False
2025-03-19,London,Munich,Austrian Airlines,9:05,14:55,$159,4h 50m,False
2025-03-19,London,Munich,Lufthansa,8:30,14:10,$154,4h 40m,False
2024-05-19,London,Rome,British Airways,6:10,9:45,$171,2h 35m,False
2024-05-19,London,Rome,Air Serbia,18:55,8:20,$105,12h 25m,True
2024-05-19,London,Rome,British Airways,6:35,10:10,$178,2h 35m,False
2024-05-19,London,Rome,British Airways,19:30,23:05,$217,2h 35m,False
2024-05-19,London,Rome,British Airways,10:40,14:15,$281,2h 35m,False
2024-05-19,London,Rome,KLM,6:30,11:50,$199,4h 20m,False
2024-05-19,London,Rome,British Airways,16:30,20:05,$365,2h 35m,False
2024-05-19,London,Rome,British Airways,15:15,18:50,$390,2h 35m,False
2024-05-19,London,Rome,KLM,17:10,22:45,$227,4h 35m,False
2024-05-19,London,Rome,Vueling,10:30,17:10,$158,5h 40m,False
2024-05-19,London,Rome,SWISS,8:40,14:15,$262,4h 35m,False
2024-05-19,London,Rome,British Airways,11:55,15:30,$452,2h 35m,False
2024-05-19,London,Rome,Eurowings,12:10,18:40,$224,5h 30m,False
2024-05-19,London,Rome,KLM,11:45,18:45,$272,6h 00m,False
2024-05-19,London,Rome,KLM,14:45,22:45,$227,7h 00m,False
2024-05-19,London,Rome,KLM,8:40,16:35,$243,6h 55m,False
2024-05-19,London,Rome,Aer Lingus,6:45,14:30,$165,6h 45m,False
2024-05-19,London,Rome,"British Airways, easyJet",7:25,16:35,$144,8h 10m,False
2024-05-19,London,Rome,Air France,11:30,17:30,$242,5h 00m,False
2024-05-19,London,Rome,Iberia,7:50,15:25,$215,6h 35m,False
2024-05-19,London,Rome,"Vueling, Transavia France",14:20,23:15,$187,7h 55m,False
2024-05-19,London,Rome,Air Serbia,13:30,19:40,$278,5h 10m,False
2024-05-19,London,Rome,"British Airways, ITA Airways",14:25,20:40,$231,5h 15m,False
2024-05-19,London,Rome,"Vueling, Transavia",14:20,23:15,$198,7h 55m,False
2024-05-19,London,Rome,Air France,6:15,13:40,$225,6h 25m,False
2024-05-19,London,Rome,"British Airways, Aer Lingus",6:45,14:30,$206,6h 45m,False
2024-05-19,London,Rome,KLM,14:45,22:45,$227,7h 00m,False
2024-05-19,London,Rome,"British Airways, easyJet",20:15,7:45,$129,10h 30m,True
2024-05-19,London,Rome,"British Airways, Wizz Air Malta",8:25,14:55,$234,5h 30m,False
2024-05-19,London,Rome,Air Malta,10:50,22:45,$179,10h 55m,False
2024-05-19,London,Rome,"SWISS, easyJet",14:25,20:50,$240,5h 25m,False
2024-08-19,London,Rome,KLM,17:10,22:45,$153,4h 35m,False
2024-08-19,London,Rome,British Airways,19:10,22:45,$109,2h 35m,False
2024-08-19,London,Rome,British Airways,14:15,17:50,$171,2h 35m,False
2024-08-19,London,Rome,British Airways,10:40,14:15,$171,2h 35m,False
2024-08-19,London,Rome,British Airways,12:20,15:55,$179,2h 35m,False
2024-08-19,London,Rome,British Airways,16:30,20:00,$184,2h 30m,False
2024-08-19,London,Rome,British Airways,6:40,10:15,$235,2h 35m,False
2024-08-19,London,Rome,British Airways,8:20,11:55,$243,2h 35m,False
2024-08-19,London,Rome,KLM,17:10,22:45,$153,4h 35m,False
2024-08-19,London,Rome,Lufthansa,17:30,23:20,$156,4h 50m,False
2024-08-19,London,Rome,Lufthansa,11:30,18:30,$153,6h 00m,False
2024-08-19,London,Rome,Brussels Airlines,11:05,17:00,$180,4h 55m,False
2024-08-19,London,Rome,KLM,9:55,16:35,$174,5h 40m,False
2024-08-19,London,Rome,Lufthansa,8:30,13:50,$229,4h 20m,False
2024-08-19,London,Rome,KLM,6:30,11:50,$232,4h 20m,False
2024-08-19,London,Rome,Lufthansa,9:00,15:00,$213,5h 00m,False
2024-09-19,London,Rome,British Airways,19:20,22:55,$130,2h 35m,False
2024-09-19,London,Rome,Air Serbia,13:30,13:55,$105,23h 25m,True
2024-09-19,London,Rome,British Airways,6:45,10:20,$110,2h 35m,False
2024-09-19,London,Rome,British Airways,10:40,14:15,$222,2h 35m,False
2024-09-19,London,Rome,British Airways,16:30,20:05,$243,2h 35m,False
2024-09-19,London,Rome,British Airways,7:55,11:30,$243,2h 35m,False
2024-09-19,London,Rome,Eurowings,14:35,20:00,$171,4h 25m,False
2024-09-19,London,Rome,SWISS,17:10,23:10,$169,5h 00m,False
2024-09-19,London,Rome,KLM,17:10,22:45,$174,4h 35m,False
2024-09-19,London,Rome,Eurowings,12:10,18:40,$123,5h 30m,False
2024-09-19,London,Rome,Lufthansa,17:30,23:20,$212,4h 50m,False
2024-09-19,London,Rome,British Airways,12:10,15:45,$354,2h 35m,False
