Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
Vueling,17:10,19:35,$112,2h 25m,2024-09-19,Madrid,Rome,False
ITA Airways,11:35,14:05,$121,2h 30m,2024-09-19,Madrid,Rome,False
Iberia,8:45,11:10,$123,2h 25m,2024-09-19,Madrid,Rome,False
Iberia,11:30,13:55,$133,2h 25m,2024-09-19,Madrid,Rome,False
Air Europa,15:00,17:25,$137,2h 25m,2024-09-19,Madrid,Rome,False
Air Europa,7:05,9:30,$137,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,11:30,13:55,$143,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,8:45,11:10,$143,2h 25m,2024-09-19,Madrid,Rome,False
Air Europa,7:05,9:30,$137,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,11:30,13:55,$143,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,8:45,11:10,$143,2h 25m,2024-09-19,Madrid,Rome,False
ITA Airways,18:05,20:30,$148,2h 25m,2024-09-19,Madrid,Rome,False
Iberia,15:45,18:10,$153,2h 25m,2024-09-19,Madrid,Rome,False
Air Europa,11:35,14:05,$162,2h 30m,2024-09-19,Madrid,Rome,False
Vueling,15:45,18:10,$172,2h 25m,2024-09-19,Madrid,Rome,False
ITA Airways,7:05,9:30,$190,2h 25m,2024-09-19,Madrid,Rome,False
ITA Airways,15:00,17:25,$190,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,17:20,23:35,$80,6h 15m,2024-09-19,Madrid,Rome,False
Air Europa,18:05,20:30,$222,2h 25m,2024-09-19,Madrid,Rome,False
Vueling,13:45,20:55,$80,7h 10m,2024-09-19,Madrid,Rome,False
"Iberia, Wizz Air Malta",10:00,14:55,$87,4h 55m,2024-09-19,Madrid,Rome,False
"Iberia, easyJet",16:20,21:15,$95,4h 55m,2024-09-19,Madrid,Rome,False
"Vueling, ITA Airways",13:45,18:35,$105,4h 50m,2024-09-19,Madrid,Rome,False
Iberia,17:10,19:35,$46,2h 25m,2024-10-19,Madrid,Rome,False
ITA Airways,18:05,20:30,$48,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,13:00,15:25,$46,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,8:45,11:10,$46,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,15:45,18:10,$53,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,11:30,13:55,$63,2h 25m,2024-10-19,Madrid,Rome,False
Wizz Air Malta,20:50,23:20,$56,2h 30m,2024-10-19,Madrid,Rome,False
Wizz Air Malta,15:45,18:15,$56,2h 30m,2024-10-19,Madrid,Rome,False
Wizz Air Malta,9:30,12:00,$56,2h 30m,2024-10-19,Madrid,Rome,False
Vueling,17:10,19:35,$70,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,21:40,00:05,$46,2h 25m,2024-10-19,Madrid,Rome,True
Vueling,13:00,15:25,$70,2h 25m,2024-10-19,Madrid,Rome,False
Vueling,8:45,11:10,$70,2h 25m,2024-10-19,Madrid,Rome,False
ITA Airways,11:35,14:05,$92,2h 30m,2024-10-19,Madrid,Rome,False
Air Europa,15:00,17:25,$109,2h 25m,2024-10-19,Madrid,Rome,False
Iberia,11:30,13:55,$63,2h 25m,2024-10-19,Madrid,Rome,False
Vueling,11:30,13:55,$83,2h 25m,2024-10-19,Madrid,Rome,False
Wizz Air Malta,9:30,12:00,$56,2h 30m,2024-10-19,Madrid,Rome,False
Vueling,15:45,18:10,$83,2h 25m,2024-10-19,Madrid,Rome,False
ITA Airways,11:35,14:05,$92,2h 30m,2024-10-19,Madrid,Rome,False
Air Europa,15:00,17:25,$109,2h 25m,2024-10-19,Madrid,Rome,False
Air Europa,7:05,9:30,$109,2h 25m,2024-10-19,Madrid,Rome,False
Air Europa,11:35,14:05,$136,2h 30m,2024-10-19,Madrid,Rome,False
ITA Airways,5:50,8:15,$167,2h 25m,2024-10-19,Madrid,Rome,False
ITA Airways,15:00,17:25,$172,2h 25m,2024-10-19,Madrid,Rome,False
ITA Airways,7:05,9:30,$172,2h 25m,2024-10-19,Madrid,Rome,False
Air Europa,18:05,20:30,$192,2h 25m,2024-10-19,Madrid,Rome,False
TAP AIR PORTUGAL,17:55,00:05,$69,6h 10m,2024-10-19,Madrid,Rome,True
TAP AIR PORTUGAL,16:20,00:05,$69,7h 45m,2024-10-19,Madrid,Rome,True
"Iberia, Vueling",12:30,17:15,$81,4h 45m,2024-10-19,Madrid,Rome,False
"Iberia, Vueling",11:30,17:15,$81,5h 45m,2024-10-19,Madrid,Rome,False
"Air Europa, Wizz Air Malta",7:05,11:30,$97,4h 25m,2024-10-19,Madrid,Rome,False
"Iberia Express, Wizz Air Malta",20:05,1:05,$97,5h 00m,2024-10-19,Madrid,Rome,True
"Iberia, Wizz Air Malta",16:00,20:35,$103,4h 35m,2024-10-19,Madrid,Rome,False
"Iberia Express, Wizz Air Malta",7:15,12:15,$97,5h 00m,2024-10-19,Madrid,Rome,False
"Iberia, Wizz Air Malta",20:05,1:05,$100,5h 00m,2024-10-19,Madrid,Rome,True
"Iberia, Wizz Air Malta",7:15,12:15,$103,5h 00m,2024-10-19,Madrid,Rome,False
"Iberia, ITA Airways",12:30,18:35,$88,6h 05m,2024-10-19,Madrid,Rome,False
"Iberia, Vueling",16:00,21:00,$103,5h 00m,2024-10-19,Madrid,Rome,False
"Air Europa, Wizz Air Malta",6:35,12:15,$96,5h 40m,2024-10-19,Madrid,Rome,False
"Iberia, Vueling",16:00,22:50,$85,6h 50m,2024-10-19,Madrid,Rome,False
Vueling,17:25,22:50,$137,5h 25m,2024-10-19,Madrid,Rome,False
"Iberia, Vueling",7:25,13:00,$109,5h 35m,2024-10-19,Madrid,Rome,False
"Iberia, ITA Airways",7:15,13:25,$108,6h 10m,2024-10-19,Madrid,Rome,False
KLM,17:10,22:45,$156,5h 35m,2024-10-19,Madrid,Rome,False
ITA Airways,18:05,20:35,$59,2h 30m,2024-11-19,Madrid,Rome,False
Iberia,17:10,19:35,$55,2h 25m,2024-11-19,Madrid,Rome,False
ITA Airways,11:45,14:15,$48,2h 30m,2024-11-19,Madrid,Rome,False
Air Europa,15:00,17:25,$83,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,15:45,18:10,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,13:05,15:30,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,11:35,14:00,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,8:45,11:10,$55,2h 25m,2024-11-19,Madrid,Rome,False
ITA Airways,5:50,8:15,$59,2h 25m,2024-11-19,Madrid,Rome,False
Air Europa,7:05,9:30,$109,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,21:40,00:05,$55,2h 25m,2024-11-19,Madrid,Rome,True
Vueling,18:30,23:25,$56,4h 55m,2024-11-19,Madrid,Rome,False
TAP AIR PORTUGAL,17:55,00:05,$70,6h 10m,2024-11-19,Madrid,Rome,True
Vueling,13:40,20:45,$66,7h 05m,2024-11-19,Madrid,Rome,False
Air France,6:00,11:45,$115,5h 45m,2024-11-19,Madrid,Rome,False
TAP AIR PORTUGAL,17:55,00:05,$70,6h 10m,2024-11-19,Madrid,Rome,True
Vueling,13:40,20:45,$66,7h 05m,2024-11-19,Madrid,Rome,False
Air France,6:00,11:45,$115,5h 45m,2024-11-19,Madrid,Rome,False
KLM,6:00,11:55,$108,5h 55m,2024-11-19,Madrid,Rome,False
Air France,12:25,17:40,$147,5h 15m,2024-11-19,Madrid,Rome,False
KLM,13:00,19:10,$108,6h 10m,2024-11-19,Madrid,Rome,False
British Airways,15:50,22:00,$118,6h 10m,2024-11-19,Madrid,Rome,False
KLM,11:00,16:25,$156,5h 25m,2024-11-19,Madrid,Rome,False
Air France,16:20,22:45,$147,6h 25m,2024-11-19,Madrid,Rome,False
KLM,16:50,23:10,$166,6h 20m,2024-11-19,Madrid,Rome,False
Air France,10:00,17:40,$115,7h 40m,2024-11-19,Madrid,Rome,False
Air France,12:25,19:45,$147,7h 20m,2024-11-19,Madrid,Rome,False
KLM,11:00,19:10,$108,8h 10m,2024-11-19,Madrid,Rome,False
Vueling,13:40,23:25,$56,9h 45m,2024-11-19,Madrid,Rome,False
Air France,6:00,14:40,$115,8h 40m,2024-11-19,Madrid,Rome,False
Vueling,9:30,20:45,$67,11h 15m,2024-11-19,Madrid,Rome,False
"Air Europa, Vueling",14:35,23:25,$107,8h 50m,2024-11-19,Madrid,Rome,False
Air France,6:00,14:40,$115,8h 40m,2024-11-19,Madrid,Rome,False
Vueling,22:35,9:00,$59,10h 25m,2024-11-19,Madrid,Rome,True
TAP AIR PORTUGAL,12:10,00:05,$70,11h 55m,2024-11-19,Madrid,Rome,True
Air France,10:00,19:45,$115,9h 45m,2024-11-19,Madrid,Rome,False
KLM,13:00,23:10,$108,10h 10m,2024-11-19,Madrid,Rome,False
Vueling,9:30,23:25,$57,13h 55m,2024-11-19,Madrid,Rome,False
Vueling,18:30,9:00,$57,14h 30m,2024-11-19,Madrid,Rome,True
Lufthansa,13:40,22:40,$178,9h 00m,2024-11-19,Madrid,Rome,False
Lufthansa,13:40,22:40,$178,9h 00m,2024-11-19,Madrid,Rome,False
Lufthansa,6:10,15:10,$178,9h 00m,2024-11-19,Madrid,Rome,False
Vueling,22:35,11:30,$70,12h 55m,2024-11-19,Madrid,Rome,True
TAP AIR PORTUGAL,21:10,11:25,$124,14h 15m,2024-11-19,Madrid,Rome,True
easyJet,13:10,12:40,$77,23h 30m,2024-11-19,Madrid,Rome,True
ITA Airways,11:45,14:15,$48,2h 30m,2024-11-19,Madrid,Rome,False
Wizz Air Malta,15:45,18:15,$59,2h 30m,2024-11-19,Madrid,Rome,False
Wizz Air Malta,9:30,12:00,$59,2h 30m,2024-11-19,Madrid,Rome,False
Air Europa,15:00,17:25,$83,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,17:10,19:35,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,15:45,18:10,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,13:05,15:30,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,11:35,14:00,$55,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,8:45,11:10,$55,2h 25m,2024-11-19,Madrid,Rome,False
Wizz Air Malta,21:10,23:40,$59,2h 30m,2024-11-19,Madrid,Rome,False
Air Europa,7:05,9:30,$109,2h 25m,2024-11-19,Madrid,Rome,False
Iberia,21:40,00:05,$55,2h 25m,2024-11-19,Madrid,Rome,True
Vueling,18:30,23:25,$56,4h 55m,2024-11-19,Madrid,Rome,False
TAP AIR PORTUGAL,17:55,00:05,$70,6h 10m,2024-11-19,Madrid,Rome,True
Vueling,13:40,20:45,$66,7h 05m,2024-11-19,Madrid,Rome,False
KLM,6:00,11:55,$108,5h 55m,2024-11-19,Madrid,Rome,False
Air France,6:00,11:45,$115,5h 45m,2024-11-19,Madrid,Rome,False
KLM,13:00,19:10,$108,6h 10m,2024-11-19,Madrid,Rome,False
British Airways,15:50,22:00,$118,6h 10m,2024-11-19,Madrid,Rome,False
Air France,12:25,17:40,$147,5h 15m,2024-11-19,Madrid,Rome,False
Vueling,13:40,23:25,$56,9h 45m,2024-11-19,Madrid,Rome,False
KLM,11:00,16:25,$156,5h 25m,2024-11-19,Madrid,Rome,False
Air France,16:20,22:45,$147,6h 25m,2024-11-19,Madrid,Rome,False
Air France,10:00,17:40,$115,7h 40m,2024-11-19,Madrid,Rome,False
KLM,11:00,19:10,$108,8h 10m,2024-11-19,Madrid,Rome,False
"Air Europa, Vueling",10:35,18:10,$126,7h 35m,2024-11-19,Madrid,Rome,False
KLM,16:50,23:10,$166,6h 20m,2024-11-19,Madrid,Rome,False
Air France,12:25,19:45,$147,7h 20m,2024-11-19,Madrid,Rome,False
"Air Europa, Vueling",14:35,23:25,$107,8h 50m,2024-11-19,Madrid,Rome,False
Air France,6:00,14:40,$115,8h 40m,2024-11-19,Madrid,Rome,False
Vueling,22:35,9:00,$59,10h 25m,2024-11-19,Madrid,Rome,True
Air France,10:00,19:45,$115,9h 45m,2024-11-19,Madrid,Rome,False
KLM,13:00,23:10,$108,10h 10m,2024-11-19,Madrid,Rome,False
Lufthansa,13:40,22:40,$178,9h 00m,2024-11-19,Madrid,Rome,False
Lufthansa,13:40,22:40,$178,9h 00m,2024-11-19,Madrid,Rome,False
Lufthansa,6:10,15:10,$178,9h 00m,2024-11-19,Madrid,Rome,False
easyJet,10:20,19:45,$71,9h 25m,2025-02-19,Madrid,Rome,False
Brussels Airlines,12:35,20:25,$139,7h 50m,2025-02-19,Madrid,Rome,False
easyJet,8:45,19:55,$89,11h 10m,2025-02-19,Madrid,Rome,False
Brussels Airlines,6:25,16:45,$156,10h 20m,2025-02-19,Madrid,Rome,False
Brussels Airlines,6:25,20:25,$139,14h 00m,2025-02-19,Madrid,Rome,False
Brussels Airlines,17:35,9:30,$233,15h 55m,2025-02-19,Madrid,Rome,True
Brussels Airlines,12:35,9:30,$178,20h 55m,2025-02-19,Madrid,Rome,True
Brussels Airlines,17:35,16:45,$233,23h 10m,2025-02-19,Madrid,Rome,True
Iberia,8:45,10:15,$116,2h 30m,2024-04-19,Madrid,Dublin,False
Iberia Express,8:45,10:15,$115,2h 30m,2024-04-19,Madrid,Dublin,False
Vueling,22:35,7:40,$94,10h 05m,2024-04-19,Madrid,Dublin,True
Iberia,8:45,10:15,$116,2h 30m,2024-04-19,Madrid,Dublin,False
Vueling,8:45,10:15,$142,2h 30m,2024-04-19,Madrid,Dublin,False
Iberia,10:40,12:15,$210,2h 35m,2024-04-19,Madrid,Dublin,False
Aer Lingus,10:40,12:15,$219,2h 35m,2024-04-19,Madrid,Dublin,False
Iberia Express,16:45,18:25,$242,2h 40m,2024-04-19,Madrid,Dublin,False
Iberia,16:45,18:25,$243,2h 40m,2024-04-19,Madrid,Dublin,False
Vueling,16:45,18:25,$252,2h 40m,2024-04-19,Madrid,Dublin,False
Aer Lingus,16:45,18:25,$282,2h 40m,2024-04-19,Madrid,Dublin,False
Aer Lingus,8:45,10:15,$508,2h 30m,2024-04-19,Madrid,Dublin,False
Norwegian,10:50,17:20,$147,7h 30m,2024-04-19,Madrid,Dublin,False
KLM,6:00,10:25,$226,5h 25m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,13:35,18:05,$246,5h 30m,2024-04-19,Madrid,Dublin,False
"Brussels Airlines, Aer Lingus",6:20,11:05,$207,5h 45m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,13:35,18:05,$246,5h 30m,2024-04-19,Madrid,Dublin,False
"Brussels Airlines, Aer Lingus",6:20,11:05,$207,5h 45m,2024-04-19,Madrid,Dublin,False
"Air Europa, Aer Lingus",19:05,1:55,$173,7h 50m,2024-04-19,Madrid,Dublin,True
"easyJet, TAP AIR PORTUGAL",17:55,00:05,$201,7h 10m,2024-04-19,Madrid,Dublin,True
"easyJet, SWISS",14:25,19:05,$261,5h 40m,2024-04-19,Madrid,Dublin,False
"Air Europa, Aer Lingus",19:05,23:35,$276,5h 30m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,17:55,00:05,$246,7h 10m,2024-04-19,Madrid,Dublin,True
"Iberia, British Airways",7:00,11:15,$371,5h 15m,2024-04-19,Madrid,Dublin,False
"easyJet, Aer Lingus",16:35,21:45,$244,6h 10m,2024-04-19,Madrid,Dublin,False
"Air Europa, TAP AIR PORTUGAL",18:55,00:05,$245,6h 10m,2024-04-19,Madrid,Dublin,True
"Iberia, Norwegian",10:35,17:20,$220,7h 45m,2024-04-19,Madrid,Dublin,False
British Airways,7:00,11:15,$411,5h 15m,2024-04-19,Madrid,Dublin,False
"easyJet, Aer Lingus",17:55,00:59,$209,8h 04m,2024-04-19,Madrid,Dublin,True
British Airways,8:00,12:05,$434,5h 05m,2024-04-19,Madrid,Dublin,False
"Iberia, Vueling",16:55,21:20,$341,5h 25m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",9:10,13:25,$435,5h 15m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",17:55,22:25,$416,5h 30m,2024-04-19,Madrid,Dublin,False
Air France,12:20,16:55,$419,5h 35m,2024-04-19,Madrid,Dublin,False
"Air Europa, Vueling",15:10,21:20,$246,7h 10m,2024-04-19,Madrid,Dublin,False
KLM,6:00,12:35,$283,7h 35m,2024-04-19,Madrid,Dublin,False
"Iberia, TAP AIR PORTUGAL",19:40,00:05,$374,5h 25m,2024-04-19,Madrid,Dublin,True
"Air Europa, Aer Lingus",18:55,00:59,$254,7h 04m,2024-04-19,Madrid,Dublin,True
"Iberia, British Airways",8:00,12:05,$469,5h 05m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,16:20,00:05,$246,8h 45m,2024-04-19,Madrid,Dublin,True
"Iberia, British Airways",8:00,13:25,$371,6h 25m,2024-04-19,Madrid,Dublin,False
British Airways,15:45,20:55,$396,6h 10m,2024-04-19,Madrid,Dublin,False
Transavia France,13:05,19:15,$330,7h 10m,2024-04-19,Madrid,Dublin,False
"Brussels Airlines, Aer Lingus",17:35,22:00,$389,5h 25m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",15:45,20:55,$400,6h 10m,2024-04-19,Madrid,Dublin,False
"TAP AIR PORTUGAL, Aer Lingus",20:10,00:59,$373,5h 49m,2024-04-19,Madrid,Dublin,True
British Airways,17:55,22:30,$471,5h 35m,2024-04-19,Madrid,Dublin,False
British Airways,8:00,13:25,$411,6h 25m,2024-04-19,Madrid,Dublin,False
Air France,17:45,22:40,$450,5h 55m,2024-04-19,Madrid,Dublin,False
"British Airways, Aer Lingus",15:45,20:55,$436,6h 10m,2024-04-19,Madrid,Dublin,False
British Airways,15:45,21:30,$399,6h 45m,2024-04-19,Madrid,Dublin,False
British Airways,7:00,12:05,$439,6h 05m,2024-04-19,Madrid,Dublin,False
British Airways,14:55,18:45,$520,4h 50m,2024-04-19,Madrid,Dublin,False
KLM,17:10,22:25,$408,6h 15m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",8:50,14:50,$365,7h 00m,2024-04-19,Madrid,Dublin,False
British Airways,17:55,22:25,$492,5h 30m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,11:05,18:05,$336,8h 00m,2024-04-19,Madrid,Dublin,False
British Airways,8:50,14:50,$400,7h 00m,2024-04-19,Madrid,Dublin,False
British Airways,14:55,19:35,$485,5h 40m,2024-04-19,Madrid,Dublin,False
"Iberia, Aer Lingus",19:40,00:59,$382,6h 19m,2024-04-19,Madrid,Dublin,True
"Iberia, British Airways",17:55,22:30,$470,5h 35m,2024-04-19,Madrid,Dublin,False
British Airways,16:50,21:30,$496,5h 40m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",15:45,21:30,$400,6h 45m,2024-04-19,Madrid,Dublin,False
"easyJet, Aer Lingus",14:00,18:10,$433,5h 10m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",15:45,22:25,$346,7h 40m,2024-04-19,Madrid,Dublin,False
"British Airways, Aer Lingus",8:00,13:25,$423,6h 25m,2024-04-19,Madrid,Dublin,False
KLM,10:20,16:40,$369,7h 20m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",8:00,15:15,$314,8h 15m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",14:55,19:35,$484,5h 40m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",17:55,23:45,$416,6h 50m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",9:10,13:25,$510,5h 15m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",7:00,13:25,$379,7h 25m,2024-04-19,Madrid,Dublin,False
British Airways,7:00,13:25,$411,7h 25m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",8:50,15:15,$383,7h 25m,2024-04-19,Madrid,Dublin,False
"British Airways, Aer Lingus",14:55,19:35,$524,5h 40m,2024-04-19,Madrid,Dublin,False
"Iberia, British Airways",14:55,18:45,$548,4h 50m,2024-04-19,Madrid,Dublin,False
TAP AIR PORTUGAL,17:55,00:05,$150,7h 10m,2024-05-19,Madrid,Dublin,True
Ryanair,13:50,15:30,$114,2h 40m,2024-05-19,Madrid,Dublin,False
Ryanair,17:25,19:05,$153,2h 40m,2024-05-19,Madrid,Dublin,False
Iberia,10:40,12:15,$203,2h 35m,2024-05-19,Madrid,Dublin,False
Aer Lingus,10:40,12:15,$218,2h 35m,2024-05-19,Madrid,Dublin,False
Iberia,16:45,18:25,$319,2h 40m,2024-05-19,Madrid,Dublin,False
Iberia Express,16:45,18:25,$324,2h 40m,2024-05-19,Madrid,Dublin,False
Vueling,16:45,18:25,$367,2h 40m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",7:20,12:15,$121,5h 55m,2024-05-19,Madrid,Dublin,False
Aer Lingus,16:45,18:25,$401,2h 40m,2024-05-19,Madrid,Dublin,False
TAP AIR PORTUGAL,17:55,00:05,$136,7h 10m,2024-05-19,Madrid,Dublin,True
Vueling,14:35,20:05,$183,6h 30m,2024-05-19,Madrid,Dublin,False
"TAP AIR PORTUGAL, Aer Lingus",20:10,00:59,$175,5h 49m,2024-05-19,Madrid,Dublin,True
Transavia France,13:55,19:05,$171,6h 10m,2024-05-19,Madrid,Dublin,False
"Air Europa, Transavia France",14:20,19:05,$184,5h 45m,2024-05-19,Madrid,Dublin,False
"Volotea, Aer Lingus",12:45,17:15,$196,5h 30m,2024-05-19,Madrid,Dublin,False
"Air Europa, Vueling",15:10,20:05,$181,5h 55m,2024-05-19,Madrid,Dublin,False
KLM,17:10,22:25,$226,6h 15m,2024-05-19,Madrid,Dublin,False
"Air Europa, TAP AIR PORTUGAL",18:55,00:05,$189,6h 10m,2024-05-19,Madrid,Dublin,True
"Iberia, Aer Lingus",19:45,1:50,$171,7h 05m,2024-05-19,Madrid,Dublin,True
British Airways,7:00,11:15,$282,5h 15m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",20:00,00:40,$217,5h 40m,2024-05-19,Madrid,Dublin,True
"Iberia, British Airways",7:00,11:15,$285,5h 15m,2024-05-19,Madrid,Dublin,False
"Iberia Express, Aer Lingus",8:15,14:40,$170,7h 25m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",8:15,14:40,$174,7h 25m,2024-05-19,Madrid,Dublin,False
Air France,17:45,22:40,$267,5h 55m,2024-05-19,Madrid,Dublin,False
"Iberia, TAP AIR PORTUGAL",19:40,00:05,$267,5h 25m,2024-05-19,Madrid,Dublin,True
"Air Europa, Aer Lingus",18:55,00:59,$190,7h 04m,2024-05-19,Madrid,Dublin,True
"Iberia, British Airways",8:15,14:40,$222,7h 25m,2024-05-19,Madrid,Dublin,False
"Iberia Express, Aer Lingus",8:40,13:55,$230,6h 15m,2024-05-19,Madrid,Dublin,False
British Airways,8:00,12:00,$356,5h 00m,2024-05-19,Madrid,Dublin,False
"Vueling, Aer Lingus",8:40,13:55,$238,6h 15m,2024-05-19,Madrid,Dublin,False
Air France,16:40,22:40,$255,7h 00m,2024-05-19,Madrid,Dublin,False
"Iberia, Transavia France",14:35,19:05,$290,5h 30m,2024-05-19,Madrid,Dublin,False
British Airways,7:00,12:00,$314,6h 00m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",8:00,12:00,$372,5h 00m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",19:05,00:40,$239,6h 35m,2024-05-19,Madrid,Dublin,True
"Iberia Express, Aer Lingus",12:55,17:40,$287,5h 45m,2024-05-19,Madrid,Dublin,False
British Airways,17:55,22:10,$369,5h 15m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",7:00,12:00,$330,6h 00m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",19:40,00:59,$269,6h 19m,2024-05-19,Madrid,Dublin,True
British Airways,13:30,18:15,$355,5h 45m,2024-05-19,Madrid,Dublin,False
British Airways,19:05,23:10,$399,5h 05m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",13:30,18:15,$361,5h 45m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",19:05,23:10,$400,5h 05m,2024-05-19,Madrid,Dublin,False
British Airways,17:55,22:30,$379,5h 35m,2024-05-19,Madrid,Dublin,False
British Airways,14:55,19:35,$381,5h 40m,2024-05-19,Madrid,Dublin,False
British Airways,14:55,19:15,$398,5h 20m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",17:55,22:10,$411,5h 15m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",17:55,22:30,$400,5h 35m,2024-05-19,Madrid,Dublin,False
British Airways,17:55,23:10,$379,6h 15m,2024-05-19,Madrid,Dublin,False
British Airways,15:45,21:30,$340,6h 45m,2024-05-19,Madrid,Dublin,False
"TAP AIR PORTUGAL, Aer Lingus",17:55,00:59,$160,8h 04m,2024-05-19,Madrid,Dublin,True
"easyJet, Aer Lingus",16:50,21:45,$301,5h 55m,2024-05-19,Madrid,Dublin,False
"Iberia, Aer Lingus",16:40,21:55,$300,6h 15m,2024-05-19,Madrid,Dublin,False
TAP AIR PORTUGAL,11:05,18:05,$244,8h 00m,2024-05-19,Madrid,Dublin,False
TAP AIR PORTUGAL,16:20,00:05,$161,8h 45m,2024-05-19,Madrid,Dublin,True
"Iberia, British Airways",16:50,21:30,$400,5h 40m,2024-05-19,Madrid,Dublin,False
"British Airways, Aer Lingus",16:50,21:30,$436,5h 40m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",10:40,14:50,$440,5h 10m,2024-05-19,Madrid,Dublin,False
"Brussels Airlines, Aer Lingus",17:35,21:55,$382,5h 20m,2024-05-19,Madrid,Dublin,False
British Airways,16:50,22:10,$391,6h 20m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",14:55,19:35,$414,5h 40m,2024-05-19,Madrid,Dublin,False
British Airways,13:30,19:15,$360,6h 45m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",14:55,19:15,$440,5h 20m,2024-05-19,Madrid,Dublin,False
"Air Europa, Aer Lingus",16:30,22:35,$255,7h 05m,2024-05-19,Madrid,Dublin,False
British Airways,9:10,14:50,$365,6h 40m,2024-05-19,Madrid,Dublin,False
KLM,10:20,16:40,$288,7h 20m,2024-05-19,Madrid,Dublin,False
"British Airways, Aer Lingus",13:30,18:15,$413,5h 45m,2024-05-19,Madrid,Dublin,False
British Airways,12:50,18:15,$392,6h 25m,2024-05-19,Madrid,Dublin,False
"British Airways, Aer Lingus",17:55,22:30,$434,5h 35m,2024-05-19,Madrid,Dublin,False
British Airways,10:40,15:45,$420,6h 05m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",15:45,21:30,$347,6h 45m,2024-05-19,Madrid,Dublin,False
"British Airways, Aer Lingus",15:45,21:30,$382,6h 45m,2024-05-19,Madrid,Dublin,False
KLM,13:05,20:15,$242,8h 10m,2024-05-19,Madrid,Dublin,False
British Airways,15:45,22:10,$332,7h 25m,2024-05-19,Madrid,Dublin,False
British Airways,10:40,14:50,$473,5h 10m,2024-05-19,Madrid,Dublin,False
"easyJet, Aer Lingus",10:15,16:35,$233,7h 20m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",17:55,23:10,$400,6h 15m,2024-05-19,Madrid,Dublin,False
British Airways,16:50,22:30,$399,6h 40m,2024-05-19,Madrid,Dublin,False
"British Airways, Aer Lingus",17:55,23:10,$434,6h 15m,2024-05-19,Madrid,Dublin,False
"Iberia, British Airways",9:10,14:50,$367,6h 40m,2024-05-19,Madrid,Dublin,False
"easyJet, TAP AIR PORTUGAL",16:40,00:05,$165,8h 25m,2024-05-19,Madrid,Dublin,True
